region,time,inversion_fraction,ridge_above_deck_fraction,mean_tcc_pct,mean_lcc_pct
east,2013-01-12 16:00:00,0.0025679885492969606,0.027551942186088526,68.18251037597656,66.53489685058594
east,2013-01-12 17:00:00,0.0008419634587858887,0.009033423667570008,50.92505645751953,49.303916931152344
east,2013-01-12 18:00:00,0.001936515955207544,0.02077687443541102,40.37163162231445,39.27981185913086
east,2013-01-12 19:00:00,0.00025258903763576663,0.0027100271002710027,26.776592254638672,25.391590118408203
east,2013-01-12 20:00:00,0.0,0.0,28.537601470947266,24.6348876953125
east,2013-01-12 21:00:00,0.0,0.0,23.200956344604492,20.21012306213379
east,2013-01-12 22:00:00,0.0,0.0,20.02277946472168,19.640748977661133
east,2013-01-12 23:00:00,0.0,0.0,21.83135414123535,20.183820724487305
east,2013-01-13 00:00:00,0.0,0.0,27.497547149658203,22.756336212158203
east,2013-01-13 01:00:00,0.0003788835564536499,0.0040650406504065045,45.0667610168457,36.14933776855469
east,2013-01-13 02:00:00,0.0006314725940894166,0.006775067750677507,54.90209197998047,39.755287170410156
east,2013-01-13 03:00:00,0.002525890376357666,0.02710027100271003,79.22515106201172,56.80659484863281
east,2013-01-13 04:00:00,0.013471415340574219,0.14453477868112014,90.2138900756836,63.27523422241211
east,2013-01-13 05:00:00,0.042392860149869496,0.45483288166214997,95.01595306396484,64.05518341064453
east,2013-01-13 06:00:00,0.050433611181274735,0.5411020776874436,96.1487045288086,68.82920837402344
east,2013-01-13 07:00:00,0.09320535488759787,1.0,95.74897766113281,77.63926696777344
east,2013-01-13 08:00:00,0.09320535488759787,1.0,94.8990478515625,81.9466323852539
east,2013-01-13 09:00:00,0.0923212932558727,0.9905149051490515,94.7004623413086,78.91027069091797
east,2013-01-13 10:00:00,0.09270017681232634,0.994579945799458,94.00527954101562,84.59429168701172
east,2013-01-13 11:00:00,0.0921949987370548,0.989159891598916,96.72769165039062,83.8746109008789
east,2013-01-13 12:00:00,0.0929948640229014,0.9977416440831075,96.35728454589844,86.4990234375
east,2013-01-13 13:00:00,0.09072156268417951,0.9733514001806685,94.23172760009766,84.3266372680664
east,2013-01-13 14:00:00,0.09265807863938705,0.9941282746160794,95.66876983642578,87.03732299804688
east,2013-01-13 15:00:00,0.09320535488759787,1.0,92.25692749023438,75.55899810791016
east,2013-01-13 16:00:00,0.09320535488759787,1.0,90.23880004882812,72.40715026855469
east,2013-01-13 17:00:00,0.09320535488759787,1.0,73.3788070678711,58.64738082885742
east,2013-01-13 18:00:00,0.09236339142881199,0.99096657633243,70.12476348876953,60.485328674316406
east,2013-01-13 19:00:00,0.09320535488759787,1.0,70.63963317871094,60.64141845703125
east,2013-01-13 20:00:00,0.09320535488759787,1.0,78.18338775634766,70.05081939697266
east,2013-01-13 21:00:00,0.09185821335354045,0.985546522131888,82.5368881225586,70.31788635253906
east,2013-01-13 22:00:00,0.0914372316241475,0.981029810298103,94.48226928710938,81.39873504638672
east,2013-01-13 23:00:00,0.09257388229350846,0.9932249322493225,95.29102325439453,83.5954360961914
east,2013-01-14 00:00:00,0.09248968594762988,0.9923215898825655,97.88935852050781,85.41785430908203
